"","variable","value"
"1","flash",0.0190029301692302
"2","flash",0.018529605763993
"3","flash",0.0178308243585196
"4","flash",0.0184544179943195
"5","flash",0.0183787938100026
"6","flash",0.0180092050005613
"7","flash",0.018161660904011
"8","flash",0.0179181293671019
"9","flash",0.019393781118816
"10","flash",0.0176157634394518
"11","flash",0.0183368247931182
"12","flash",0.0187402114258665
"13","flash",0.0184346883669823
"14","flash",0.0174316104704048
"15","flash",0.0188291526877468
"16","flash",0.0176135726675602
"17","flash",0.0182905415572907
"18","flash",0.0179088735892372
"19","flash",0.0187385007034782
"20","flash",0.0186358669443033
"21","flash",0.0188065961191659
"22","flash",0.018604213643389
"23","flash",0.0183974342225583
"24","flash",0.0183715210446505
"25","flash",0.0174276286846792
"26","flash",0.0187439470071064
"27","flash",0.0174195264485682
"28","flash",0.0177231692157671
"29","flash",0.0184152252892973
"30","flash",0.0178879982899212
"31","flash",0.01804411516106
"32","flash",0.0180873480353616
"33","flash",0.0183819381857788
"34","flash",0.0185897784357146
"35","flash",0.0182858392827919
"36","flash",0.0174155000198495
"37","flash",0.0184488481272782
"38","flash",0.0175236147222988
"39","flash",0.0175968646561024
"40","flash",0.0183412289385538
"41","flash",0.0176679544810599
"42","flash",0.0192949542115893
"43","flash",0.0181499036531654
"44","flash",0.0179836427647929
"45","flash",0.0182282070901735
"46","flash",0.0179795411291465
"47","flash",0.0187976410902108
"48","flash",0.018578867960756
"49","flash",0.0189097218790816
"50","flash",0.0177871109885709
"51","flash2",0.0190007830159728
"52","flash2",0.0185328952519749
"53","flash2",0.0178345663237963
"54","flash2",0.018454060711575
"55","flash2",0.0183791997608612
"56","flash2",0.0180304707741026
"57","flash2",0.0181567699709253
"58","flash2",0.017914844038589
"59","flash2",0.0193951582346589
"60","flash2",0.0176152400335931
"61","flash2",0.0183125088007157
"62","flash2",0.0187199736032986
"63","flash2",0.0183790429395204
"64","flash2",0.017430289457029
"65","flash2",0.0188297537428081
"66","flash2",0.0176044022132087
"67","flash2",0.018307971388662
"68","flash2",0.0179066772250323
"69","flash2",0.0187379699613626
"70","flash2",0.018627467703105
"71","flash2",0.0187824078880266
"72","flash2",0.0186062801899049
"73","flash2",0.0183901021166942
"74","flash2",0.018376763748601
"75","flash2",0.0174406410433897
"76","flash2",0.0187539628013652
"77","flash2",0.0174112084502848
"78","flash2",0.0177279133739388
"79","flash2",0.0184145985954223
"80","flash2",0.0178809451174636
"81","flash2",0.0180266959476381
"82","flash2",0.0180645470882865
"83","flash2",0.0183853598750796
"84","flash2",0.0185959452161762
"85","flash2",0.0182864613966947
"86","flash2",0.0174161083682619
"87","flash2",0.0184510695567493
"88","flash2",0.0175221120191534
"89","flash2",0.0175923773181149
"90","flash2",0.0183360239853021
"91","flash2",0.0176673750452856
"92","flash2",0.019316088285591
"93","flash2",0.0181479602369507
"94","flash2",0.0179421195189491
"95","flash2",0.0182296093464515
"96","flash2",0.0179699989507981
"97","flash2",0.018804244964222
"98","flash2",0.018575772076227
"99","flash2",0.0189130285702005
"100","flash2",0.0178053382585482
"101","flash_backfit",0.0190008027672053
"102","flash_backfit",0.0185329210156223
"103","flash_backfit",0.0178345694019721
"104","flash_backfit",0.0184540482550753
"105","flash_backfit",0.0183792237000906
"106","flash_backfit",0.018029939889267
"107","flash_backfit",0.0181567781289883
"108","flash_backfit",0.0179148113813334
"109","flash_backfit",0.0193951674682071
"110","flash_backfit",0.0176152203933834
"111","flash_backfit",0.0183125088572404
"112","flash_backfit",0.0187199989473886
"113","flash_backfit",0.0183790453788038
"114","flash_backfit",0.0174303007452244
"115","flash_backfit",0.0188297369748915
"116","flash_backfit",0.0176043812549211
"117","flash_backfit",0.0183079992672933
"118","flash_backfit",0.017906667695517
"119","flash_backfit",0.0187379702929111
"120","flash_backfit",0.0186274711228892
"121","flash_backfit",0.0187823641253649
"122","flash_backfit",0.0186062928307079
"123","flash_backfit",0.0183901178152255
"124","flash_backfit",0.0183767699550573
"125","flash_backfit",0.0174406310877962
"126","flash_backfit",0.0187539551494337
"127","flash_backfit",0.0174111989017969
"128","flash_backfit",0.01772790616216
"129","flash_backfit",0.0184145945153315
"130","flash_backfit",0.0178809047381463
"131","flash_backfit",0.018026704890725
"132","flash_backfit",0.0180645822676475
"133","flash_backfit",0.0183853559913344
"134","flash_backfit",0.0185959247502652
"135","flash_backfit",0.0182864572481815
"136","flash_backfit",0.0174161429046064
"137","flash_backfit",0.0184510992091811
"138","flash_backfit",0.0175221124871046
"139","flash_backfit",0.0175923903913663
"140","flash_backfit",0.0183360243093173
"141","flash_backfit",0.0176674055301051
"142","flash_backfit",0.0193160900197994
"143","flash_backfit",0.0181479636666344
"144","flash_backfit",0.0179421088089373
"145","flash_backfit",0.0182296340484799
"146","flash_backfit",0.0179699897093375
"147","flash_backfit",0.0188042420397265
"148","flash_backfit",0.0185757401767447
"149","flash_backfit",0.0189130379647789
"150","flash_backfit",0.017805361680383
"151","PMD",0.0189211596697531
"152","PMD",0.0185314673973113
"153","PMD",0.0179518774181839
"154","PMD",0.0184138849236688
"155","PMD",0.0183024501621788
"156","PMD",0.0179453977143549
"157","PMD",0.0181839946373119
"158","PMD",0.0179857057008021
"159","PMD",0.019392633675593
"160","PMD",0.0176079170308792
"161","PMD",0.0182971281597329
"162","PMD",0.0186070503088768
"163","PMD",0.0183312223208766
"164","PMD",0.017384228676657
"165","PMD",0.0187850305476066
"166","PMD",0.0180378229786304
"167","PMD",0.0182446958253993
"168","PMD",0.0178695766881475
"169","PMD",0.0186082374489917
"170","PMD",0.0186113384189264
"171","PMD",0.018781937803182
"172","PMD",0.0185836564768066
"173","PMD",0.0184052032802315
"174","PMD",0.0183602192254161
"175","PMD",0.0173824251716636
"176","PMD",0.0187178223259452
"177","PMD",0.0174017962046148
"178","PMD",0.0176388599683698
"179","PMD",0.0183545730927448
"180","PMD",0.0178116169250266
"181","PMD",0.0179741184377981
"182","PMD",0.0179989506698675
"183","PMD",0.0183815141101254
"184","PMD",0.0184890105311846
"185","PMD",0.0182998916375851
"186","PMD",0.0173314473310295
"187","PMD",0.0184560032393289
"188","PMD",0.0173894759674084
"189","PMD",0.0175449656641648
"190","PMD",0.0184001506815871
"191","PMD",0.0177063749929422
"192","PMD",0.0193016802696161
"193","PMD",0.0180813287281072
"194","PMD",0.0178882502041771
"195","PMD",0.0182905997166081
"196","PMD",0.0179758426462242
"197","PMD",0.0187452220101509
"198","PMD",0.0185679537047484
"199","PMD",0.0189273924532882
"200","PMD",0.0177563087510142
"201","SSVD",0.0324362293116039
"202","SSVD",0.0374940535709448
"203","SSVD",0.0333411061620002
"204","SSVD",0.0350277811929239
"205","SSVD",0.0367633252664439
"206","SSVD",0.0349157646454897
"207","SSVD",0.0387787094084115
"208","SSVD",0.0332832825435846
"209","SSVD",0.03516433539221
"210","SSVD",0.0390059260723897
"211","SSVD",0.0394146358522163
"212","SSVD",0.0365163633761312
"213","SSVD",0.0366233227422995
"214","SSVD",0.043430759405187
"215","SSVD",0.0386002024012227
"216","SSVD",0.0371594762911431
"217","SSVD",0.0386385491222651
"218","SSVD",0.0422464052049548
"219","SSVD",0.0424567942369878
"220","SSVD",0.0366729304472114
"221","SSVD",0.0326084777116461
"222","SSVD",0.0342108641072883
"223","SSVD",0.0354835555621553
"224","SSVD",0.0364703944862493
"225","SSVD",0.0327064737440271
"226","SSVD",0.0374309021198921
"227","SSVD",0.0385465972012125
"228","SSVD",0.0348345232858531
"229","SSVD",0.0367404278417062
"230","SSVD",0.0352020399645937
"231","SSVD",0.0372707654255062
"232","SSVD",0.0311520103739728
"233","SSVD",0.038435243536455
"234","SSVD",0.0359380412853413
"235","SSVD",0.0388620239291083
"236","SSVD",0.0420012239033111
"237","SSVD",0.0426796288404079
"238","SSVD",0.0371937974471343
"239","SSVD",0.0414116020250164
"240","SSVD",0.0326926313249289
"241","SSVD",0.040121180961994
"242","SSVD",0.0343699828392263
"243","SSVD",0.0353315278194714
"244","SSVD",0.0327345810215805
"245","SSVD",0.0372215883535092
"246","SSVD",0.0352957984968924
"247","SSVD",0.035194800377352
"248","SSVD",0.0375112752968618
"249","SSVD",0.0434517899395063
"250","SSVD",0.0344331435415202
