"","variable","value"
"1","flash2",0.352222388129619
"2","flash2",0.346385910451264
"3","flash2",0.339124014036529
"4","flash2",0.354923964489318
"5","flash2",0.366915779604368
"6","flash2",0.350530668268662
"7","flash2",0.351526201813652
"8","flash2",0.351770973550366
"9","flash2",0.365979502321019
"10","flash2",0.334732785266543
"11","flash2",0.351867369327822
"12","flash2",0.351828549028013
"13","flash2",0.35130378211471
"14","flash2",0.338086470564822
"15","flash2",0.357420612423224
"16","flash2",0.340732957701155
"17","flash2",0.344261286962996
"18","flash2",0.346376603059446
"19","flash2",0.361170067935594
"20","flash2",0.353987343847473
"21","flash2",0.357892471002661
"22","flash2",0.373283709984431
"23","flash2",0.351057104187681
"24","flash2",0.367432465438659
"25","flash2",0.320519587768002
"26","flash2",0.347391002274196
"27","flash2",0.345157530541962
"28","flash2",0.338105664890804
"29","flash2",0.359189800184977
"30","flash2",0.346411679486865
"31","flash2",0.338595009424607
"32","flash2",0.34320842503213
"33","flash2",0.352242623130819
"34","flash2",0.353079853892916
"35","flash2",0.35143279190975
"36","flash2",0.357987228844571
"37","flash2",0.360734255385731
"38","flash2",0.354885494239166
"39","flash2",0.341131414452091
"40","flash2",0.364885498576029
"41","flash2",0.341208304213381
"42","flash2",0.364224754594047
"43","flash2",0.338983996284068
"44","flash2",0.351933781534553
"45","flash2",0.33775911111086
"46","flash2",0.346742689556478
"47","flash2",0.353750239200954
"48","flash2",0.348469626604426
"49","flash2",0.349018767656979
"50","flash2",0.348590014720099
"51","flash_backfit",0.352227589906957
"52","flash_backfit",0.34644291232072
"53","flash_backfit",0.339157753276944
"54","flash_backfit",0.354988887112645
"55","flash_backfit",0.36695993145996
"56","flash_backfit",0.350527075080564
"57","flash_backfit",0.351535001454001
"58","flash_backfit",0.351767278039064
"59","flash_backfit",0.365988356840946
"60","flash_backfit",0.33476748820133
"61","flash_backfit",0.351873482691363
"62","flash_backfit",0.351829146254903
"63","flash_backfit",0.351318470677148
"64","flash_backfit",0.338091388451356
"65","flash_backfit",0.357444401355934
"66","flash_backfit",0.340744272592419
"67","flash_backfit",0.344270084490904
"68","flash_backfit",0.346368754401802
"69","flash_backfit",0.361271985276398
"70","flash_backfit",0.353986432480347
"71","flash_backfit",0.357885565831527
"72","flash_backfit",0.373283525739973
"73","flash_backfit",0.351050759500555
"74","flash_backfit",0.36746907096056
"75","flash_backfit",0.320561409343806
"76","flash_backfit",0.347356146679907
"77","flash_backfit",0.345160392634254
"78","flash_backfit",0.338123871471295
"79","flash_backfit",0.359207599294451
"80","flash_backfit",0.346429193412833
"81","flash_backfit",0.338665011285114
"82","flash_backfit",0.343220207125714
"83","flash_backfit",0.352250693099614
"84","flash_backfit",0.353087901299888
"85","flash_backfit",0.351445928003554
"86","flash_backfit",0.358030118257004
"87","flash_backfit",0.360736744698521
"88","flash_backfit",0.354968481291792
"89","flash_backfit",0.341143451545505
"90","flash_backfit",0.36491423259693
"91","flash_backfit",0.34120548206978
"92","flash_backfit",0.364270164489799
"93","flash_backfit",0.339003373575413
"94","flash_backfit",0.351951288702903
"95","flash_backfit",0.33777536924543
"96","flash_backfit",0.346740946422089
"97","flash_backfit",0.353753402341678
"98","flash_backfit",0.348457778273579
"99","flash_backfit",0.349028842203435
"100","flash_backfit",0.348600564694534
"101","PMD",0.38451896111295
"102","PMD",0.380129065690124
"103","PMD",0.365914912327871
"104","PMD",0.392018563748636
"105","PMD",0.383230802478931
"106","PMD",0.370604274076094
"107","PMD",0.380597625209329
"108","PMD",0.385616242250798
"109","PMD",0.408058118421831
"110","PMD",0.361991882220766
"111","PMD",0.371187113165799
"112","PMD",0.398769328853451
"113","PMD",0.388222078383526
"114","PMD",0.36379374443547
"115","PMD",0.383114704684906
"116","PMD",0.371230617777354
"117","PMD",0.375873856353291
"118","PMD",0.373326383786185
"119","PMD",0.389303268436607
"120","PMD",0.38308192790389
"121","PMD",0.386114400446122
"122","PMD",0.401809972710684
"123","PMD",0.392457637470386
"124","PMD",0.387548663152175
"125","PMD",0.345889147563197
"126","PMD",0.393744912452423
"127","PMD",0.363584008669327
"128","PMD",0.368018880715867
"129","PMD",0.385419753768617
"130","PMD",0.365906505617557
"131","PMD",0.371118742696011
"132","PMD",0.369076428390707
"133","PMD",0.382182323853796
"134","PMD",0.389282238351963
"135","PMD",0.389406548333562
"136","PMD",0.400060360072235
"137","PMD",0.387745861803323
"138","PMD",0.387880086700391
"139","PMD",0.369394862768465
"140","PMD",0.392248295661876
"141","PMD",0.381369487338326
"142","PMD",0.387518132702406
"143","PMD",0.374116573219957
"144","PMD",0.369786820013421
"145","PMD",0.372411090574379
"146","PMD",0.376424739565013
"147","PMD",0.382175434110367
"148","PMD",0.382298266314613
"149","PMD",0.37818573304933
"150","PMD",0.36757756394294
"151","SSVD",0.594179198080799
"152","SSVD",0.653017636565917
"153","SSVD",0.578913767582176
"154","SSVD",0.582706747351451
"155","SSVD",0.609316764806594
"156","SSVD",0.610932988970438
"157","SSVD",0.580431731577853
"158","SSVD",0.61127096578564
"159","SSVD",0.611474417981799
